"ID","DATE_REQUESTED","DATE_STATUS","PUBLICATION_ID","ORG_ID","CONTACT_ID","REVIEWER_ID","REPLIED_TO","PURPOSE","REQUEST_STATUS","POLICY_ACCEPTED","POLICY_ACCEPTED_DATE"
191,2009-04-07 17:30:59,2009-04-08 10:15:04,31,7900,98916823,93876823,True,"MEP Company Profile (Description of Organizations ",2,False,
192,2009-04-08 04:38:13,2009-04-08 05:58:07,4,4619,48276823,93876823,True,"Corporate Responsibility & Sustainability Report 2",3,False,
193,2009-04-08 12:43:12,2009-04-09 22:03:34,5,7900,98916823,93876823,True,"MEP Sources Sought Response",3,False,
194,2009-04-08 12:44:11,2009-04-09 22:05:58,5,7900,98916823,93876823,True,"MEP Proposal",3,False,
195,2009-04-09 03:49:26,2009-04-10 05:55:37,8,8819,122496823,93876823,True,"Konica Minolta CSR Website (veresions of English, ",3,True,2009-04-12 21:36:02
196,2009-04-09 04:11:57,2009-04-10 05:59:04,8,8898,124506823,93876823,True,"CR website 2009",3,True,2009-04-14 02:45:16
197,2009-04-09 07:12:39,2009-04-10 06:01:27,4,8699,119416823,93876823,True,"2009 Activities and sustainable development report",3,True,2009-04-14 04:32:10
198,2009-04-09 09:59:23,2009-04-10 06:21:14,23,2436,2089,93876823,True,"Embraco Product Folder for EE Global Forum- April ",3,False,
199,2009-04-09 10:44:30,2009-04-10 06:23:06,8,5622,110566823,93876823,True,"PwC's global external corporate responsibility sit",3,True,2009-04-10 09:11:17
200,2009-04-09 19:55:51,2009-04-10 06:20:08,3,4166,133996823,93876823,True,"Itapebi Comunicado de Progresso 2009",3,False,
201,2009-04-10 10:32:35,2009-04-14 11:13:39,26,3914,3552,93876823,True,"2008 brochure results and presentation of our soci",3,True,2009-06-15 05:33:35
202,2009-04-13 06:08:50,2009-04-14 12:29:00,8,7567,25056823,93876823,True,"Global Compact Logo",3,True,2009-04-15 04:46:44
203,2009-04-13 09:40:23,2009-04-30 10:41:53,4,3496,84226823,93876823,True,"RelatÃ³rio de Sustentabilidade MAPFRE 2008 - 2008 ",3,True,2009-04-30 11:27:30
204,2009-04-13 10:41:17,2009-04-14 13:15:14,8,9135,130576823,93876823,True,"Brasilias Project Website",3,False,
205,2009-04-13 14:33:50,2009-04-15 10:51:50,9,2705,7736823,93876823,True,"ExpokNews",3,False,
206,2009-04-13 19:38:57,2009-04-14 13:08:05,4,5122,4518,93876823,True,"CSR Digest 2009",3,True,2009-04-15 06:06:02
207,2009-04-14 10:06:14,2009-04-14 13:16:51,8,7926,99666823,93876823,True,"Manuplast website",3,True,2009-04-15 02:43:37
208,2009-04-15 05:53:30,2009-08-05 12:37:10,15,2302,76016823,93876823,True,"Monthly Report",2,False,
209,2009-04-15 10:11:29,2009-04-15 11:47:49,4,9246,133386823,93876823,True,"Reference File Sustainable Development",3,True,2009-04-15 12:05:26
210,2009-04-15 17:57:39,2009-04-16 00:51:41,4,4148,135296823,93876823,True,"Informe de Responsabilidad Empresarial 2008",3,True,2009-04-16 09:37:11
211,2009-04-16 09:40:52,2009-04-17 11:22:28,3,4001,53746823,93876823,True,"2009 Instituto Paradigma Communication on Progress",3,True,2009-04-22 13:08:52
212,2009-04-16 10:30:05,2009-08-05 12:35:59,26,8614,116956823,93876823,True,"Brochure CafÃƒÆ’Ã‚Â©s",2,False,
213,2009-04-16 10:35:26,2009-04-17 10:22:38,17,8413,112346823,93876823,True,"plaquette Mallyance",3,True,2009-04-17 10:42:23
214,2009-04-16 11:47:13,2009-04-17 11:18:56,8,7876,98426823,93876823,True,"US- Career Builder",3,False,
215,2009-04-17 03:53:52,2009-04-17 11:14:31,8,9299,134746823,93876823,True,"website news item",3,True,2009-04-17 11:16:48
216,2009-04-17 10:27:31,2009-04-17 11:31:44,8,9181,131786823,93876823,True,"Coportate websites",3,True,2009-04-17 11:44:22
217,2009-04-17 11:07:25,2009-04-17 11:38:27,27,7986,101256823,93876823,True,"Workwear tendance",3,True,2009-04-21 03:11:58
218,2009-04-17 18:15:02,2009-04-20 11:29:51,8,9040,128136823,93876823,True,"no specific title",3,True,2009-04-20 12:21:44
219,2009-04-19 11:04:49,2009-04-20 12:19:34,8,9277,134306823,93876823,True,"www.w-yb.org",3,True,2009-04-20 18:09:01
220,2009-04-20 09:42:17,2009-04-20 11:53:56,10,2502,66606823,93876823,True,"Slide presentation template",3,True,2009-04-21 04:09:58
221,2009-04-20 13:52:10,2009-07-21 11:25:30,8,9334,135656823,93876823,True,"Partners",3,True,2009-07-26 15:33:05
222,2009-04-21 05:28:30,2009-05-05 10:32:00,26,8761,120976823,93876823,True,"PLAQUETTE DE PRESENTATION",2,False,
223,2009-04-21 05:31:40,2009-05-05 10:30:41,26,8761,120976823,93876823,True,"PLAQUETTE DE PRESENTATION",3,False,
224,2009-04-21 11:05:12,2009-04-21 14:02:59,31,4148,135296823,93876823,True,"Plegables institucionales",3,True,2009-04-24 16:10:31
225,2009-04-21 11:28:35,2009-04-21 14:00:23,8,4148,135296823,93876823,True,"PÃƒÆ’Ã‚Â¡gina web",3,True,2009-04-24 16:11:12
226,2009-04-21 22:29:03,2009-04-22 12:01:30,2,6341,99856823,93876823,True,"2008 Annual Report",3,True,2009-04-22 20:54:55
227,2009-04-21 22:32:03,2009-04-22 11:54:04,5,6341,99856823,93876823,True,"2008 Social Contribution Report",3,False,
228,2009-04-22 02:06:49,2009-04-30 10:44:54,3,5405,85256823,93876823,True,"UN Global Compact Communication on Progress 2009",3,False,
229,2009-04-22 05:03:49,2009-04-22 11:32:43,8,2198,41476823,93876823,True,"www.DICA.dk",3,False,
230,2009-04-22 07:36:26,2009-04-30 11:08:19,15,8842,122946823,93876823,True,"letter paper",3,True,2009-05-04 04:25:50
231,2009-04-22 10:29:32,2009-04-22 11:44:20,9,8966,126006823,93876823,True,"Germany Website",3,True,2009-04-24 06:59:51
232,2009-04-22 11:41:35,2009-04-30 11:12:20,4,938,12746823,93876823,True,"2008 Corporate Responsibility Report",3,True,2009-04-30 12:01:14
233,2009-04-22 15:28:12,2009-04-30 10:51:47,3,6022,52666823,93876823,True,"Ryerson Communication on Progress Report 2009",3,True,2009-04-30 12:02:26
234,2009-04-22 15:49:30,2009-04-30 10:57:35,8,8544,115336823,93876823,True,"Autorization of Global Compact logo for Electra En",3,False,
235,2009-04-22 16:32:59,2009-04-30 14:19:18,15,9288,134526823,93876823,True,"2009 sustainability report",3,True,2009-05-01 11:01:35
236,2009-04-23 06:49:55,2009-04-30 11:42:35,3,460,51816823,93876823,True,"Reducing paper consumption and promoting reforesta",3,True,2009-05-18 08:51:47
237,2009-04-23 07:01:03,2009-04-30 13:59:31,8,9298,134726823,93876823,True,"Proactiva se adhiere al Pacto Mundial de la ONU",3,True,2009-05-04 04:52:55
238,2009-04-23 09:11:43,2009-04-30 11:58:52,10,9357,136156823,93876823,True,"DIA GLOBAL DO VOLUNTARIADO JOVEM 2009",3,True,2009-04-30 12:21:30
239,2009-04-23 12:07:34,2009-04-30 14:01:30,4,6985,6132,93876823,True,"2008 Environment and society Report",3,False,
240,2009-04-23 15:03:08,2009-04-30 11:41:08,4,6985,136256823,93876823,True,"2008 Environment and society report",3,False,
241,2009-04-24 14:03:53,2009-04-30 14:04:56,30,9355,136126823,93876823,True,"WGM joins the United Nations Global Compact",3,False,
242,2009-04-24 14:20:04,2009-04-30 14:08:37,4,8556,115586823,93876823,True,"Inmet Corporate Responsibility - Sustainability Re",3,True,2009-04-30 14:47:11
243,2009-04-24 14:23:23,2009-04-30 14:06:05,30,9355,136126823,93876823,True,"WGM joins the United Nations Global Compact",3,False,
244,2009-04-24 16:38:13,2009-04-30 14:11:09,27,4148,135296823,93876823,True,"Boletin accionistas",3,False,
245,2009-04-27 04:42:09,2009-05-04 10:37:24,8,8857,123456823,93876823,True,"Website",3,True,2009-05-05 05:42:33
246,2009-04-27 05:08:33,2009-05-04 10:42:19,4,5482,5813,93876823,True,"2009 Sustainablility Report",3,False,
247,2009-04-27 05:55:33,2009-05-04 10:43:24,31,4452,72776823,93876823,True,"Internal Information Material",3,True,2009-05-05 03:42:59
248,2009-04-28 00:37:36,2009-05-04 11:02:33,8,812,136686823,93876823,True,"Corporate website",3,False,
249,2009-04-28 05:34:44,2009-05-04 10:45:51,4,7701,94806823,93876823,True,"2008 CSR Report",3,False,
250,2009-04-28 06:51:34,2009-05-04 10:46:53,8,4208,4846823,93876823,True,"Jason Electronics (Pte) Ltd Website",3,True,2009-05-05 00:06:44
251,2009-04-28 08:57:25,2009-05-04 10:48:21,4,7335,43716823,93876823,True,"COP URETEC SA: Desarrollo sustentable",3,False,
252,2009-04-28 10:01:04,2009-05-04 10:49:35,4,2567,136706823,93876823,True,"Sustainability Report",3,True,2009-05-11 04:31:20
253,2009-04-28 10:43:19,2009-05-04 10:50:38,8,3255,133606823,93876823,True,"Site internet - Elis en valeurs",3,False,
254,2009-04-28 10:51:29,2009-05-04 10:52:14,8,5523,26076823,93876823,True,"Website 2009",3,True,2009-05-04 11:20:46
255,2009-04-28 11:27:11,2009-05-04 10:55:00,4,4495,69226823,93876823,True,"Sustainability report",3,True,2009-05-04 11:09:23
256,2009-04-28 11:44:36,2009-05-04 10:57:00,8,3495,24896823,93876823,True,"Web Site",3,False,
257,2009-04-29 05:40:00,2009-05-04 11:05:30,8,1790,1545,93876823,True,"Website",3,True,2009-05-07 03:20:26
258,2009-04-29 05:41:17,2009-05-04 11:06:13,26,1790,1545,93876823,True,"Brochure 2009",3,True,2009-05-07 03:23:42
259,2009-04-29 08:33:53,2009-05-04 11:11:12,8,1675,75036823,93876823,True,"Il Patto Global Compact",3,False,
260,2009-04-29 12:13:38,2009-05-04 11:12:16,4,8426,112606823,93876823,True,"Informe Responsabilidad Corporativa 2008",3,False,
261,2009-04-29 15:53:24,2009-05-04 11:04:11,8,9377,136666823,93876823,True,"Organization Website",3,True,2009-05-12 16:48:10
262,2009-04-29 18:55:58,2009-04-30 14:07:04,8,9355,136126823,93876823,True,"Company web page",3,True,2009-04-30 14:51:26
263,2009-04-30 04:02:22,2009-05-05 10:28:02,31,143,92516823,93876823,True,"Alpenrose (Swiss Airlines in-flight magazine)",3,True,2009-05-06 20:30:57
264,2009-04-30 06:04:15,2009-05-04 11:17:13,3,3427,47696823,93876823,True,"Communication sur le ProgrÃ¨s 2009 Groupe Yves Roc",3,True,2009-05-11 04:27:26
265,2009-04-30 07:35:22,2009-05-04 11:23:01,4,1211,17046823,93876823,True,"Informe de Responsabilidad Corporativa. Informe An",3,False,
266,2009-04-30 07:39:07,2009-05-04 11:24:10,8,1090,973,93876823,True,"Global Compact",3,False,
267,2009-05-03 18:40:04,2009-05-04 11:30:25,8,9394,137086823,93876823,True,"Financial Integrity and Anti-Corrption Programs",2,False,
268,2009-05-04 05:01:02,2009-08-05 12:35:26,11,9181,131786823,93876823,True,"Signature mail",2,False,
269,2009-05-04 09:42:38,2009-05-04 11:36:31,8,4592,55796823,93876823,True,"Lindex website",3,False,
270,2009-05-04 09:43:53,2009-05-04 11:39:47,4,4592,55796823,93876823,True,"CSR report 2008",3,False,
271,2009-05-04 10:19:01,2009-05-04 11:41:02,4,286,49796823,93876823,True,"2008 Biennial report on environment, social and ec",3,True,2009-05-04 11:45:49
272,2009-05-04 11:19:23,2009-05-05 10:24:03,31,1707,1472,93876823,True,"Company Profile",2,True,2009-05-05 09:22:15
273,2009-05-04 21:09:18,2009-05-05 10:15:56,9,3549,93246823,93876823,True,"2008 sustainable development report ",3,True,2009-05-06 02:02:23
274,2009-05-05 04:52:33,2009-05-05 08:07:25,26,589,48616823,93876823,True,"guide de developpement durable",3,False,
275,2009-05-05 05:03:00,2009-05-05 08:01:03,9,589,48616823,93876823,True,"web site",3,False,
276,2009-05-05 05:27:05,2009-07-16 12:36:39,4,9122,137186823,93876823,True,"Sustainability Report 2009",2,False,
277,2009-05-05 05:30:40,2009-05-05 07:52:08,8,9122,137186823,93876823,True,"Corporate citizenship section",3,True,2009-05-07 03:52:22
278,2009-05-05 05:33:20,2009-05-05 07:48:53,9,9122,137186823,93876823,True,"Corporate citizenship site on our intranet",3,True,2009-05-07 04:00:39
279,2009-05-05 05:41:15,2009-05-05 07:41:52,10,9122,137186823,93876823,True,"CSR presentation",3,True,2009-05-07 04:01:11
280,2009-05-05 05:47:33,2009-05-05 07:35:39,31,9122,137186823,93876823,True,"Maersk Fundamental Business Principles",3,True,2009-05-07 04:01:43
281,2009-05-05 10:05:28,2009-05-05 10:19:48,26,101,121936823,93876823,True,"Corporate Responsibility in the Supply Chain broch",3,True,2009-06-22 08:20:45
282,2009-05-05 10:18:03,2009-08-05 12:35:36,8,2352,2026,93876823,True,"sustainability-Un Global compact",2,False,
283,2009-05-05 16:47:36,2009-05-11 12:01:35,31,1707,1472,93876823,True,"bid submission",3,False,
284,2009-05-05 22:25:31,2009-05-11 12:26:34,4,8297,109256823,93876823,True,"Sustainability Development Report 2008",3,True,2009-05-14 22:43:18
285,2009-05-06 02:01:21,2009-05-11 15:55:22,26,9122,137186823,93876823,True,"Environment brochure",3,True,2009-05-12 02:32:04
286,2009-05-06 03:12:06,2009-05-11 16:04:08,5,7180,705,93876823,True,"Social Report 2008",3,False,
287,2009-05-06 08:02:15,2009-05-12 10:44:03,8,4324,79576823,93876823,True,"About our commitment to ungc",3,True,2009-05-13 04:59:56
288,2009-05-06 10:39:13,2009-05-12 10:44:29,8,8966,126006823,93876823,True,"German Company Website",3,True,2009-05-12 11:34:18
289,2009-05-06 11:15:25,2009-05-12 10:48:40,8,9343,135886823,93876823,True,"Introduction",3,True,2009-05-14 06:03:52
290,2009-05-06 11:18:20,2009-05-12 10:49:50,26,9343,135886823,93876823,True,"This is Alta: introduction",3,False,
291,2009-05-06 11:54:33,2009-05-12 10:55:04,4,1100,97496823,93876823,True,"Environmental and Corporate Responsibility 2008",3,True,2009-05-12 11:21:06
292,2009-05-07 04:16:15,2009-05-12 11:07:28,26,9150,130986823,93876823,True,"Business School Course Booklet",3,True,2009-05-13 06:42:11
293,2009-05-07 04:49:08,2009-05-12 11:08:07,8,9397,137266823,93876823,True,"Website",3,True,2009-05-13 02:34:41
294,2009-05-07 05:14:26,2009-05-12 11:10:05,4,360,93786823,93876823,True,"CSR Report 2009",3,True,2009-05-12 19:39:17
295,2009-05-07 06:01:39,2009-05-11 16:07:48,15,4321,38016823,93876823,True,"Letterhead & Fax Form",3,False,
296,2009-05-07 08:10:16,2009-08-05 12:34:47,9,8842,122946823,93876823,True,"OVOTHERM Report 2009",2,False,
297,2009-05-07 11:13:12,2009-05-11 16:02:44,4,6090,5350,93876823,True,"Social Report 2008",3,False,
298,2009-05-07 11:18:08,2009-05-11 12:06:20,20,1707,1472,93876823,True,"2009 Conference Display",3,False,
299,2009-05-07 11:24:52,2009-05-11 15:57:06,8,6090,5350,93876823,True,"Sustainability",2,False,
300,2009-05-07 11:28:05,2009-05-11 16:00:35,9,6090,5350,93876823,True,"ResponsabilitÃ  sociale e ambientale (CSR)",3,False,
301,2009-05-07 11:30:46,2009-05-11 15:59:16,8,6090,5350,93876823,True,"Sustainability",3,False,
302,2009-05-07 11:57:48,2009-05-12 11:21:20,22,7255,137986823,93876823,True,"Invitation",3,True,2009-05-13 03:04:45
303,2009-05-07 11:59:20,2009-05-12 11:22:07,19,7255,137986823,93876823,True,"Memorandum",3,True,2009-05-13 02:50:47
304,2009-05-08 04:46:10,2009-05-12 11:22:55,4,3634,13126823,93876823,True,"Sustainability Report",3,True,2009-05-13 08:15:13
305,2009-05-08 05:24:03,2009-05-11 12:21:35,31,9347,135956823,93876823,True,"media film(our product)",3,True,2009-05-11 20:13:02
306,2009-05-08 08:50:07,2009-05-12 11:25:27,26,8107,104806823,93876823,True,"Safety week",3,True,2009-05-12 11:29:39
307,2009-05-10 22:24:20,2009-05-11 11:10:14,5,9251,133506823,93876823,True,"Bussines report 2009 (for shareholder)",3,True,2009-05-11 22:50:50
308,2009-05-11 00:06:48,2009-05-11 11:49:43,20,8238,107816823,93876823,True,"a business card ",3,True,2009-05-25 22:44:11
309,2009-05-11 01:46:40,2009-05-12 11:32:18,9,9289,134546823,93876823,True,"an article on Sojitz's intranet",3,True,2009-05-13 20:26:37
310,2009-05-11 01:49:35,2009-05-12 11:32:40,9,9289,134546823,93876823,True,"an article on Sojitz's intranet (English version)",3,True,2009-05-13 20:28:39
311,2009-05-11 02:12:39,2009-05-12 11:34:29,3,1523,50286823,93876823,True,"2009 Communication on Progress",3,True,2009-05-13 04:30:07
312,2009-05-11 09:20:00,2009-05-12 11:36:37,9,7835,97656823,93876823,True,"homepage",3,False,
313,2009-05-11 10:02:56,2009-05-12 11:37:43,5,4176,48656823,93876823,True,"Pubblications",3,True,2009-05-13 01:58:45
314,2009-05-12 08:25:32,2009-05-12 11:38:46,8,9063,128676823,93876823,True,"www.userdis.com",3,True,2009-06-10 06:59:50
315,2009-05-12 08:31:12,2009-06-10 10:34:17,14,9063,128676823,93876823,True,"business card",3,True,2009-06-15 09:20:14
316,2009-05-12 08:32:00,2009-06-10 10:35:23,15,9063,128676823,93876823,True,"letterhead/envelope",3,True,2009-06-15 09:21:44
317,2009-05-13 04:02:49,2009-05-13 09:57:32,9,8842,122946823,93876823,True,"Ovotherm - Teilnehmer am UNGC",3,True,2009-07-17 03:18:45
318,2009-05-13 04:50:38,2009-05-13 09:56:01,29,8018,138776823,93876823,True,"Poster Sustainability",3,False,
319,2009-05-13 13:04:47,2009-05-14 10:00:52,8,9340,135786823,93876823,True,"CEDA website / memberships and networks",3,True,2009-05-14 11:19:04
320,2009-05-14 01:36:55,2009-05-14 10:03:45,8,9347,135956823,93876823,True,"website about the Universal design Esca",3,True,2009-05-14 21:03:11
321,2009-05-14 05:38:30,2009-05-14 10:18:09,5,2712,2352,93876823,True,"Quarterly Responsible Engagement Overlay (reoÃƒâ€š",3,True,2009-05-20 06:27:16
322,2009-05-14 05:54:04,2009-05-14 09:58:52,4,6443,73446823,93876823,True,"Corporate Social Responsibility Report 2009",3,False,
323,2009-05-14 06:01:37,2009-05-14 09:54:34,8,6443,73446823,93876823,True,"Corporate Social Responsibility Report 2009 (Japan",3,False,
324,2009-05-14 09:36:17,2009-05-14 10:22:26,10,7679,94436823,93876823,True,"Slide presentation template",3,False,
325,2009-05-14 09:44:01,2009-05-14 10:23:41,8,7679,94436823,93876823,True,"STS Group",3,False,
326,2009-05-14 09:56:03,2009-05-14 10:24:47,11,7679,94436823,93876823,True,"email signature",3,False,
327,2009-05-14 11:41:08,2009-05-14 12:47:12,4,9020,127566823,93876823,True,"2008 Sustainability Annual Report",3,True,2009-05-15 07:36:19
328,2009-05-14 22:32:35,2009-05-15 07:03:26,4,7862,98166823,93876823,True,"HYUNDAI STEEL Sustainability Report 2008",3,True,2009-05-17 20:39:17
329,2009-05-15 06:52:21,2009-05-15 07:05:36,4,5192,110676823,93876823,True,"CSR report2009",3,False,
330,2009-05-15 09:39:43,2009-05-15 14:38:13,30,9307,134906823,93876823,True,"Leader IntÃ©rim : AdhÃ©sion au Pacte Mondial",3,True,2009-05-18 13:44:42
331,2009-05-15 11:42:31,2009-05-15 14:52:42,10,2436,68146823,93876823,True,"Embraco Compressors Training",3,True,2009-05-25 13:33:23
332,2009-05-18 10:11:06,2009-05-18 17:11:15,8,9182,131826823,93876823,True,"Sidiese website",3,False,
333,2009-05-18 10:18:30,2009-05-18 17:12:04,8,9182,131826823,93876823,True,"Sidiese blog",3,False,
334,2009-05-18 11:36:47,2009-05-18 17:06:24,25,9485,139266823,93876823,True,"Global Compact Logo",3,True,2009-05-18 17:27:13
335,2009-05-18 20:51:18,2009-05-20 10:02:07,8,9487,139306823,93876823,True,"Longitude174 website",3,True,2009-05-21 19:33:29
336,2009-05-19 04:15:41,2009-05-19 12:18:23,3,99,55256823,93876823,True,"2009 COP",3,True,2009-05-21 03:08:26
337,2009-05-19 06:19:27,2009-05-19 12:14:13,10,9182,131826823,93876823,True,"Sidiese powerpoint template",3,False,
338,2009-05-19 06:32:15,2009-05-19 12:15:53,30,9182,131826823,93876823,True,"Classic press release",3,False,
339,2009-05-19 06:36:38,2009-05-19 12:18:02,14,9182,131826823,93876823,True,"Business card",3,False,
340,2009-05-19 06:43:43,2009-05-22 10:29:22,15,9182,131826823,93876823,True,"Letterhead",3,False,
341,2009-05-19 07:27:21,2009-05-19 11:28:32,4,9004,127186823,93876823,True,"Susatinability report 2008",3,True,2009-05-19 11:33:02
342,2009-05-19 08:29:14,2009-10-05 17:09:42,29,2218,1907,154416823,True,"2009 report entreprice",2,False,
343,2009-05-19 11:52:18,2009-05-19 15:00:50,26,8806,139486823,93876823,True,"Moringa Super Herb Brochure",3,True,2009-05-20 01:05:33
344,2009-05-19 12:16:09,2009-05-19 15:09:26,10,9066,128736823,93876823,True,"Presentation for clients",3,True,2009-05-19 15:25:59
345,2009-05-19 21:35:28,2009-05-20 09:48:03,5,5125,4520,93876823,True,"Business report to stockholders",3,True,2009-05-26 00:36:58
346,2009-05-19 22:46:38,2009-05-20 09:46:24,4,5951,95406823,93876823,True,"RICOH GROUP SUSTAINABILITY REPORT 2009 (Corporate ",3,False,
347,2009-05-20 01:50:34,2009-05-20 09:49:17,4,4315,3942,93876823,True,"CSR Report 2009",3,True,2009-05-20 21:49:44
348,2009-05-20 02:07:13,2009-05-20 09:45:20,4,7861,98146823,93876823,True,"2009 Sustainability report",3,True,2009-05-21 21:07:26
349,2009-05-20 04:07:17,2009-05-20 09:59:51,4,8516,114686823,93876823,True,"Sustainability Report 2009",3,True,2009-05-21 02:22:43
350,2009-05-20 04:50:51,2009-10-05 17:12:22,8,1305,139646823,154416823,True,"Cargolux.com Sustainability section",2,False,
351,2009-05-20 09:34:01,2009-05-20 09:52:48,5,2324,48606823,93876823,True,"2009 Annual report of Global Compact",3,True,2009-06-03 09:03:44
352,2009-05-20 11:15:38,2009-05-20 11:44:49,14,9262,133886823,93876823,True,"calling cards",3,True,2009-05-21 06:15:03
353,2009-05-20 21:10:32,2009-05-21 08:50:01,4,4360,39596823,93876823,True,"Kikkoman 2009 Corporate Citizenship Report",3,False,
354,2009-05-21 03:18:30,2009-05-21 08:58:07,4,99,55256823,93876823,True,"Odgovornost za prihodnost (Responsibility for the ",3,True,2009-06-17 07:54:36
355,2009-05-21 05:09:26,2009-05-21 08:55:54,8,8739,120396823,93876823,True,"Karen Blixen Camp",3,True,2009-05-21 09:24:12
356,2009-05-21 08:47:07,2009-05-21 08:51:49,9,79,133756823,93876823,True,"Netherlands Corporate Citizenship Website",3,True,2009-05-26 07:32:02
357,2009-05-21 21:49:42,2009-05-26 08:59:24,31,8806,139486823,93876823,True,"Moringa Super Herb Bottle Label",3,True,2009-05-26 22:37:25
358,2009-05-22 05:57:17,2009-05-22 10:55:28,2,4945,4393,93876823,True,"Annual Report 2009( in Japanese)",3,True,2009-05-23 00:48:17
359,2009-05-22 17:08:17,2009-05-26 09:15:21,8,9482,139206823,93876823,True,"Un Global Compact section on website",3,True,2009-05-26 10:21:45
360,2009-05-22 23:28:50,2009-05-26 09:03:04,8,8806,139486823,93876823,True,"Moringa Super Herb Website",3,False,
361,2009-05-24 15:12:16,2009-05-26 09:18:28,10,9482,139206823,93876823,True,"Power point presentation",3,True,2009-05-26 10:23:25
362,2009-05-25 01:53:14,2009-05-26 09:13:00,9,9289,134546823,93876823,True,"a news release on our website(Japanese version)",3,False,
363,2009-05-25 01:58:29,2009-05-26 09:11:30,9,9289,134546823,93876823,True,"a news release on our website(English version)",3,True,2009-05-26 19:29:12
364,2009-05-25 02:24:44,2009-05-26 09:20:00,5,8819,122496823,93876823,True,"Konica Minolta CSR Report 2009",3,True,2009-05-26 21:20:58
365,2009-05-25 03:02:49,2009-05-26 09:23:08,4,9297,134706823,93876823,True,"CSR Report 2009",3,True,2009-06-10 22:19:45
366,2009-05-25 03:03:48,2009-05-26 09:24:58,8,9276,134276823,93876823,True,"Global Compact",3,True,2009-05-26 09:45:10
367,2009-05-25 06:56:10,2009-05-26 09:30:41,8,9393,137066823,93876823,True,"Release on ITOCHU's participation in the UN Global",3,True,2009-05-26 21:44:36
368,2009-05-25 07:53:31,2009-05-26 09:51:07,4,7172,139996823,93876823,True,"Sustainability Report",3,False,
369,2009-05-25 08:24:21,2009-05-26 09:53:35,4,4391,18186823,93876823,True,"Annual Report and sustainability report 2008",3,False,
370,2009-05-25 09:59:52,2009-05-26 09:55:34,15,9262,133886823,93876823,True,"letter head/envelops",3,True,2009-05-27 03:01:54
371,2009-05-25 10:31:42,2009-05-26 09:38:05,8,9490,139376823,93876823,True,"Dedicated website section for UN Global Compact",3,True,2009-05-26 09:42:08
372,2009-05-25 10:40:18,2009-06-04 11:28:41,26,9490,139376823,93876823,True,"New Geolog brochure",2,False,
373,2009-05-25 22:12:15,2009-05-26 09:57:24,9,6581,103816823,93876823,True,"CSR intranet",3,True,2009-05-26 20:23:14
374,2009-05-26 03:52:24,2009-05-26 10:01:23,13,9154,131086823,93876823,True,"Eco-backing",3,True,2009-05-27 00:21:31
375,2009-05-26 04:58:39,2009-05-26 10:05:40,5,3520,140026823,93876823,True,"General Report ",3,True,2009-05-27 03:41:05
376,2009-05-26 08:23:50,2009-10-05 17:08:55,31,3363,68096823,154416823,True,"Panel We support the Global Compact",2,False,
377,2009-05-26 21:17:19,2009-05-27 11:30:17,4,2069,17716823,93876823,True,"DNP Group CSR Report 2009",3,True,2009-05-28 01:30:59
378,2009-05-27 00:27:28,2009-06-02 11:43:36,9,7421,40206823,93876823,True,"VIP Packaging Website",3,True,2009-06-15 22:49:36
379,2009-05-27 03:44:59,2009-05-27 11:31:19,4,7172,139996823,93876823,True,"UNION FENOSA Sustainability Report 2008",3,True,2009-05-28 03:10:37
380,2009-05-27 04:26:56,2009-08-05 12:55:14,11,9296,134676823,93876823,True,"Cafe Website and Digest",3,True,2009-08-05 13:29:32
381,2009-05-27 04:30:16,2009-08-10 11:02:35,15,3520,14206823,93876823,True,"Corporative Material",2,False,
382,2009-05-27 04:34:24,2009-06-01 12:08:16,8,5909,140236823,93876823,True,"Renova Group website",3,True,2009-06-10 09:52:08
383,2009-05-27 04:56:54,2009-10-05 17:11:34,8,9045,128226823,154416823,True,"Our Website 'westa-gmbh.de",2,False,
384,2009-05-27 06:43:32,2009-10-05 12:07:41,9,1696,22106823,154416823,True,"Articles on joint projects",2,False,
385,2009-05-27 10:17:26,2009-06-01 14:01:26,26,9314,140246823,93876823,True,"CSR brochure",3,True,2009-06-02 02:31:48
386,2009-05-27 11:38:52,2009-06-01 14:03:00,26,8763,121016823,93876823,True,"Brochure for Event",3,True,2009-06-01 15:23:24
387,2009-05-27 14:59:30,2009-06-01 11:59:52,9,901,800,93876823,True,"Internet:Bayer CropScience-website on Sustainabili",3,True,2009-08-26 08:34:24
388,2009-05-28 04:27:59,2009-06-02 11:41:19,29,965,68606823,93876823,True,"Global Compact Principles",3,True,2009-06-03 02:55:41
389,2009-05-28 06:54:02,2009-06-01 14:12:13,4,1221,14286823,93876823,True,"Sustainability report",3,True,2009-06-15 04:50:10
390,2009-05-28 08:49:29,2009-06-01 14:14:34,26,9106,129846823,93876823,True,"RSE Brochure",3,True,2009-06-02 11:57:17
391,2009-05-29 02:39:09,2009-06-01 15:30:19,4,7498,75776823,93876823,True,"Sustainability Report 2008 of Wiener Stadtwerke",3,True,2009-06-02 02:02:13
392,2009-05-29 03:00:01,2009-06-01 15:45:10,8,3416,39136823,93876823,True,"screen capture 'ALL NEWS'",3,True,2009-06-18 03:28:40
393,2009-05-29 04:43:47,2009-06-01 15:32:20,4,4364,3985,93876823,True,"The Kirin Group CSR Report 2009",3,True,2009-06-01 20:35:12
